CustomerID,Churn,SatisfactionScore,Complain,DaySinceLastOrder,WarehouseToHome
51674,0,1,0,1.0,16.0
51675,0,3,0,1.0,11.0
51676,0,3,0,0.0,16.0
51677,0,4,1,4.0,6.0
51678,0,3,0,3.0,26.0
51679,0,5,0,0.0,13.0
51680,0,1,0,8.0,14.0
51681,0,1,1,2.0,6.0
51682,1,5,1,7.0,14.0
51683,0,1,0,2.0,15.0
51684,0,3,0,2.0,11.0
51685,0,4,0,7.0,14.0
51686,0,1,0,4.0,11.0
51687,0,1,1,,21.0
51688,0,1,1,10.0,13.0
51689,0,4,1,7.0,16.0
51690,0,4,0,13.0,11.0
51691,0,1,0,2.0,32.0
51692,0,4,1,2.0,12.0
51693,0,3,0,0.0,10.0
51694,0,1,0,0.0,29.0
51695,0,3,0,2.0,8.0
51696,0,3,1,0.0,8.0
51697,0,4,0,7.0,
51698,0,3,0,,35.0
51699,0,5,1,7.0,12.0
51700,0,3,1,2.0,31.0
51701,0,3,0,7.0,6.0
51702,0,1,0,0.0,8.0
51703,1,4,1,2.0,6.0
51704,0,1,0,0.0,6.0
51705,0,1,0,12.0,9.0
51706,0,3,0,2.0,6.0
51707,0,3,1,7.0,16.0
51708,0,1,0,2.0,
51709,1,3,1,0.0,11.0
51710,0,5,0,3.0,16.0
51711,0,3,0,0.0,13.0
51712,1,4,0,7.0,10.0
51713,0,1,0,3.0,16.0
51714,1,3,1,0.0,28.0
51715,0,4,1,2.0,
51716,1,4,0,0.0,18.0
51717,0,1,0,2.0,29.0
51718,0,4,0,0.0,15.0
51719,0,4,0,4.0,6.0
51720,0,1,0,7.0,15.0
51721,0,3,0,,13.0
51722,0,1,0,7.0,20.0
51723,0,3,0,2.0,
51724,1,1,1,4.0,25.0
51725,0,1,1,2.0,8.0
51726,0,3,1,3.0,16.0
51727,0,4,0,0.0,
51728,1,5,0,4.0,9.0
51729,0,4,0,2.0,17.0
51730,0,3,0,0.0,8.0
51731,1,1,1,0.0,10.0
51732,0,5,0,17.0,20.0
51733,0,4,0,3.0,8.0
51734,0,5,0,2.0,
51735,0,4,1,1.0,16.0
51736,0,4,0,9.0,18.0
51737,0,3,0,0.0,8.0
51738,0,5,0,2.0,11.0
51739,0,3,0,2.0,10.0
51740,0,5,0,12.0,13.0
51741,0,1,0,2.0,27.0
51742,0,3,1,2.0,14.0
51743,0,1,1,3.0,10.0
51744,0,3,1,7.0,31.0
51745,0,5,0,2.0,6.0
51746,0,3,1,6.0,6.0
51747,0,5,0,7.0,12.0
51748,0,3,0,4.0,18.0
51749,0,5,0,7.0,6.0
51750,0,5,0,8.0,23.0
51751,1,5,0,2.0,9.0
51752,0,3,1,4.0,9.0
51753,0,1,0,2.0,
51754,0,1,0,4.0,10.0
51755,0,3,0,2.0,35.0
51756,0,1,0,2.0,8.0
51757,0,5,0,10.0,13.0
51758,0,3,0,8.0,24.0
51759,0,1,0,4.0,34.0
51760,1,4,1,4.0,6.0
51761,1,3,0,0.0,
51762,0,1,1,0.0,8.0
51763,0,3,0,12.0,8.0
51764,0,1,0,2.0,29.0
51765,0,1,0,4.0,9.0
51766,0,3,0,,9.0
51767,1,4,0,1.0,
51768,1,1,0,0.0,
51769,0,5,0,8.0,28.0
51770,0,1,0,0.0,35.0
51771,0,3,0,7.0,35.0
51772,0,1,0,7.0,
51773,0,5,0,11.0,34.0
51774,0,1,0,4.0,8.0
51775,0,3,0,1.0,8.0
51776,0,3,0,3.0,28.0
51777,0,3,0,0.0,5.0
51778,0,3,0,7.0,8.0
51779,0,1,1,2.0,16.0
51780,0,4,0,8.0,15.0
51781,1,3,1,7.0,21.0
51782,1,1,0,3.0,16.0
51783,0,4,0,2.0,13.0
51784,0,3,1,0.0,22.0
51785,1,3,0,0.0,26.0
51786,1,5,1,2.0,29.0
51787,0,3,0,0.0,11.0
51788,0,1,0,7.0,16.0
51789,1,3,0,2.0,10.0
51790,0,1,0,7.0,8.0
51791,0,4,0,8.0,24.0
51792,0,1,0,10.0,16.0
51793,0,3,0,9.0,6.0
51794,0,3,0,13.0,12.0
51795,0,3,0,7.0,14.0
51796,0,1,1,5.0,8.0
51797,0,5,1,8.0,30.0
51798,0,4,0,7.0,8.0
51799,1,3,1,0.0,23.0
51800,0,1,0,2.0,25.0
51801,0,3,0,5.0,6.0
51802,0,1,0,,13.0
51803,1,4,1,0.0,11.0
51804,0,5,0,,34.0
51805,0,3,1,7.0,8.0
51806,0,3,0,0.0,35.0
51807,0,3,0,3.0,6.0
51808,0,1,0,7.0,27.0
51809,1,1,1,0.0,
51810,0,1,0,2.0,6.0
51811,0,3,0,2.0,24.0
51812,0,5,0,8.0,8.0
51813,0,4,0,7.0,15.0
51814,0,5,1,9.0,12.0
51815,1,3,0,2.0,17.0
51816,0,1,0,1.0,
51817,0,3,0,0.0,16.0
51818,0,4,0,3.0,6.0
51819,0,3,1,9.0,24.0
51820,0,1,1,4.0,29.0
51821,0,4,0,4.0,34.0
51822,0,4,0,0.0,23.0
51823,0,4,0,7.0,9.0
51824,0,3,0,6.0,19.0
51825,1,3,1,2.0,13.0
51826,1,5,0,0.0,18.0
51827,0,1,1,3.0,6.0
51828,1,5,0,2.0,19.0
51829,0,1,0,2.0,31.0
51830,0,1,0,7.0,12.0
51831,0,3,0,3.0,12.0
51832,0,3,1,0.0,8.0
51833,0,4,0,0.0,6.0
51834,0,1,0,2.0,8.0
51835,0,1,1,0.0,12.0
51836,0,5,0,0.0,
51837,0,3,1,7.0,15.0
51838,0,5,0,2.0,6.0
51839,0,3,0,2.0,6.0
51840,0,3,1,6.0,
51841,1,5,0,2.0,8.0
51842,0,3,0,2.0,28.0
51843,0,1,1,1.0,9.0
51844,0,3,0,2.0,12.0
51845,0,3,0,2.0,14.0
51846,0,1,1,5.0,15.0
51847,0,3,0,0.0,9.0
51848,0,5,0,10.0,6.0
51849,0,1,0,8.0,6.0
51850,1,5,0,0.0,32.0
51851,0,1,1,2.0,12.0
51852,0,3,0,8.0,9.0
51853,0,3,0,2.0,9.0
51854,0,1,0,8.0,12.0
51855,0,1,0,7.0,12.0
51856,0,4,0,1.0,25.0
51857,0,4,1,2.0,15.0
51858,0,1,0,1.0,9.0
51859,1,3,1,1.0,16.0
51860,1,5,1,7.0,9.0
51861,0,3,0,0.0,9.0
51862,0,5,0,2.0,10.0
51863,0,4,0,2.0,14.0
51864,0,1,0,5.0,13.0
51865,0,1,0,8.0,6.0
51866,0,4,0,2.0,8.0
51867,0,1,1,4.0,9.0
51868,0,1,0,0.0,16.0
51869,0,3,1,8.0,34.0
51870,0,4,0,7.0,15.0
51871,1,3,0,0.0,9.0
51872,0,3,0,10.0,8.0
51873,0,1,0,8.0,16.0
51874,1,3,1,3.0,14.0
51875,0,1,0,8.0,6.0
51876,0,5,0,7.0,6.0
51877,0,1,0,,9.0
51878,0,5,0,7.0,20.0
51879,0,5,1,12.0,11.0
51880,0,3,0,3.0,13.0
51881,0,1,0,6.0,16.0
51882,0,5,0,2.0,22.0
51883,0,5,0,7.0,16.0
51884,0,3,0,10.0,6.0
51885,0,4,0,2.0,14.0
51886,1,4,1,7.0,6.0
51887,0,5,0,,14.0
51888,0,3,1,0.0,6.0
51889,0,3,0,4.0,30.0
51890,0,3,1,13.0,9.0
51891,0,1,0,7.0,33.0
51892,0,3,0,0.0,
51893,1,3,1,2.0,25.0
51894,0,1,0,2.0,21.0
51895,0,3,0,3.0,14.0
51896,0,5,0,2.0,
51897,0,4,0,6.0,9.0
51898,0,1,0,,15.0
51899,0,1,1,3.0,
51900,0,5,0,7.0,13.0
51901,0,4,0,2.0,16.0
51902,0,1,0,2.0,
51903,0,5,0,0.0,8.0
51904,0,1,0,7.0,30.0
51905,0,3,1,1.0,8.0
51906,0,5,0,0.0,14.0
51907,0,5,0,16.0,9.0
51908,1,1,1,8.0,6.0
51909,0,1,0,4.0,32.0
51910,0,3,0,1.0,8.0
51911,0,3,0,2.0,16.0
51912,1,3,1,3.0,33.0
51913,0,1,0,4.0,8.0
51914,1,5,1,4.0,8.0
51915,0,5,0,9.0,14.0
51916,0,1,0,2.0,25.0
51917,0,1,0,0.0,6.0
51918,0,3,0,1.0,33.0
51919,1,5,0,2.0,14.0
51920,0,1,0,3.0,6.0
51921,0,5,1,4.0,25.0
51922,0,1,0,1.0,14.0
51923,0,5,1,3.0,16.0
51924,0,5,1,12.0,8.0
51925,0,5,0,3.0,8.0
51926,0,1,0,2.0,
51927,0,3,0,2.0,6.0
51928,0,4,0,7.0,8.0
51929,0,5,0,2.0,14.0
51930,0,1,0,9.0,14.0
51931,1,5,1,0.0,12.0
51932,0,4,0,0.0,15.0
51933,0,3,0,4.0,17.0
51934,0,3,0,3.0,8.0
51935,1,5,1,0.0,
51936,0,3,0,,13.0
51937,1,5,0,2.0,22.0
51938,0,1,1,0.0,8.0
51939,0,4,0,5.0,6.0
51940,0,3,0,7.0,29.0
51941,1,4,1,8.0,8.0
51942,0,3,0,2.0,
51943,0,1,1,2.0,6.0
51944,1,3,0,1.0,8.0
51945,0,4,0,4.0,19.0
51946,0,3,0,8.0,10.0
51947,0,3,0,0.0,22.0
51948,0,1,1,0.0,8.0
51949,0,3,0,0.0,8.0
51950,0,4,0,8.0,35.0
51951,0,5,0,2.0,18.0
51952,0,1,0,3.0,
51953,1,1,0,7.0,17.0
51954,1,1,0,3.0,8.0
51955,0,5,0,0.0,20.0
51956,0,1,1,,11.0
51957,0,3,0,6.0,13.0
51958,0,4,1,5.0,8.0
51959,0,1,0,2.0,9.0
51960,1,3,1,7.0,
51961,0,1,0,0.0,9.0
51962,0,3,0,17.0,32.0
51963,0,4,0,3.0,10.0
51964,0,5,0,1.0,8.0
51965,0,5,0,8.0,6.0
51966,0,5,0,1.0,
51967,0,1,1,11.0,6.0
51968,0,1,0,3.0,19.0
51969,0,1,0,3.0,11.0
51970,0,1,1,,13.0
51971,0,5,1,2.0,15.0
51972,0,3,0,3.0,14.0
51973,0,1,0,0.0,31.0
51974,0,3,0,0.0,22.0
51975,0,1,0,4.0,14.0
51976,0,1,0,2.0,6.0
51977,0,1,1,2.0,14.0
51978,0,1,1,2.0,
51979,0,5,0,3.0,
51980,0,5,1,3.0,9.0
51981,0,3,1,15.0,15.0
51982,1,4,1,8.0,31.0
51983,0,1,0,2.0,6.0
51984,0,5,0,3.0,10.0
51985,0,5,0,2.0,6.0
51986,0,1,0,4.0,10.0
51987,0,4,0,3.0,11.0
51988,0,4,0,2.0,15.0
51989,0,1,1,3.0,9.0
51990,0,1,1,2.0,
51991,1,3,1,2.0,6.0
51992,0,1,0,,14.0
51993,0,4,0,8.0,31.0
51994,0,1,0,0.0,27.0
51995,0,1,0,8.0,29.0
51996,0,1,0,2.0,6.0
51997,0,1,1,7.0,8.0
51998,0,4,1,9.0,25.0
51999,0,5,0,7.0,8.0
52000,0,1,0,4.0,8.0
52001,0,4,1,3.0,9.0
52002,1,1,1,1.0,31.0
52003,0,1,0,3.0,
52004,0,5,1,1.0,
52005,0,1,0,2.0,11.0
52006,1,1,1,0.0,
52007,0,4,0,0.0,14.0
52008,1,3,0,2.0,8.0
52009,1,1,0,0.0,24.0
52010,0,1,1,11.0,20.0
52011,0,1,1,2.0,8.0
52012,1,3,1,2.0,9.0
52013,1,1,1,0.0,8.0
52014,0,3,0,2.0,
52015,1,5,1,2.0,
52016,0,3,0,0.0,
52017,0,4,0,0.0,16.0
52018,0,3,0,3.0,20.0
52019,0,5,1,2.0,6.0
52020,0,4,1,4.0,11.0
52021,0,3,0,2.0,
52022,0,1,1,7.0,27.0
52023,0,4,0,7.0,14.0
52024,0,3,0,0.0,26.0
52025,0,3,0,0.0,26.0
52026,0,1,0,1.0,13.0
52027,0,5,0,11.0,6.0
52028,0,4,0,2.0,
52029,1,4,1,0.0,
52030,0,4,0,0.0,16.0
52031,0,5,0,7.0,6.0
52032,0,5,1,17.0,12.0
52033,0,3,0,9.0,
52034,1,4,1,0.0,27.0
52035,1,5,0,0.0,10.0
52036,0,1,1,5.0,18.0
52037,0,4,1,0.0,15.0
52038,0,5,0,3.0,9.0
52039,1,1,1,7.0,9.0
52040,0,1,0,4.0,6.0
52041,1,3,0,46.0,6.0
52042,0,4,0,8.0,10.0
52043,0,1,0,2.0,26.0
52044,0,3,0,0.0,24.0
52045,0,1,0,8.0,6.0
52046,1,3,0,0.0,
52047,0,3,0,2.0,8.0
52048,0,3,0,7.0,14.0
52049,0,1,1,3.0,16.0
52050,0,1,0,8.0,9.0
52051,0,3,0,7.0,8.0
52052,1,4,1,0.0,30.0
52053,0,3,1,7.0,22.0
52054,0,1,0,7.0,14.0
52055,1,5,1,2.0,
52056,0,3,0,0.0,23.0
52057,1,5,1,0.0,
52058,0,1,0,2.0,19.0
52059,0,1,0,2.0,6.0
52060,0,1,0,3.0,6.0
52061,0,4,1,2.0,6.0
52062,0,3,0,11.0,15.0
52063,0,4,0,2.0,22.0
52064,0,5,1,8.0,29.0
52065,0,1,1,7.0,10.0
52066,1,3,1,1.0,28.0
52067,0,3,1,5.0,30.0
52068,0,3,0,2.0,16.0
52069,0,3,0,7.0,13.0
52070,0,3,0,2.0,23.0
52071,1,4,1,2.0,20.0
52072,0,5,0,3.0,6.0
52073,0,1,0,0.0,11.0
52074,0,3,0,8.0,23.0
52075,0,3,1,1.0,31.0
52076,0,5,1,,14.0
52077,1,5,1,0.0,
52078,1,4,0,2.0,
52079,0,1,0,3.0,8.0
52080,0,5,0,1.0,
52081,0,3,0,2.0,12.0
52082,0,3,0,,10.0
52083,0,3,0,1.0,13.0
52084,0,1,0,,6.0
52085,0,1,0,2.0,8.0
52086,0,1,0,2.0,16.0
52087,0,3,0,0.0,11.0
52088,0,1,0,0.0,
52089,0,1,1,3.0,8.0
52090,1,4,0,0.0,17.0
52091,0,4,1,7.0,24.0
52092,0,3,0,10.0,13.0
52093,0,1,1,0.0,9.0
52094,1,5,0,2.0,35.0
52095,1,1,0,9.0,8.0
52096,0,1,1,11.0,34.0
52097,0,3,0,13.0,6.0
52098,1,5,0,14.0,22.0
52099,0,5,1,8.0,28.0
52100,0,1,0,2.0,
52101,0,1,0,1.0,17.0
52102,0,3,0,7.0,35.0
52103,0,1,0,9.0,6.0
52104,0,1,1,,6.0
52105,0,4,0,4.0,30.0
52106,0,4,0,12.0,8.0
52107,1,3,0,0.0,21.0
52108,1,5,1,2.0,8.0
52109,0,3,1,0.0,16.0
52110,0,4,0,0.0,16.0
52111,0,3,0,2.0,9.0
52112,0,3,1,7.0,8.0
52113,0,4,0,1.0,9.0
52114,0,5,0,5.0,32.0
52115,0,3,0,3.0,6.0
52116,0,1,0,2.0,6.0
52117,0,3,0,0.0,8.0
52118,0,3,0,3.0,15.0
52119,0,1,0,8.0,18.0
52120,0,5,0,2.0,8.0
52121,0,1,0,0.0,31.0
52122,1,1,1,2.0,
52123,1,5,0,0.0,16.0
52124,0,5,1,7.0,14.0
52125,1,3,1,7.0,
52126,1,5,0,9.0,30.0
52127,0,5,0,3.0,6.0
52128,0,5,0,2.0,26.0
52129,0,3,0,8.0,13.0
52130,0,3,0,9.0,23.0
52131,0,1,0,1.0,26.0
52132,0,3,0,2.0,14.0
52133,0,4,0,,8.0
52134,0,3,0,7.0,16.0
52135,1,5,0,6.0,6.0
52136,0,1,0,2.0,11.0
52137,1,5,1,7.0,10.0
52138,1,3,0,8.0,35.0
52139,0,3,0,2.0,21.0
52140,0,1,0,4.0,9.0
52141,0,1,1,0.0,16.0
52142,1,1,1,6.0,10.0
52143,1,3,0,0.0,
52144,1,4,1,2.0,31.0
52145,0,5,0,7.0,8.0
52146,1,4,0,0.0,
52147,1,3,1,0.0,6.0
52148,0,4,0,2.0,13.0
52149,0,1,0,0.0,9.0
52150,0,1,0,1.0,6.0
52151,0,3,0,12.0,15.0
52152,0,4,0,0.0,5.0
52153,0,3,1,7.0,16.0
52154,0,1,0,7.0,
52155,0,4,0,7.0,9.0
52156,0,3,0,9.0,9.0
52157,0,4,0,0.0,8.0
52158,0,5,0,1.0,33.0
52159,1,1,0,,8.0
52160,0,3,0,9.0,20.0
52161,0,4,1,2.0,6.0
52162,0,4,0,3.0,15.0
52163,0,1,0,9.0,24.0
52164,0,1,0,2.0,26.0
52165,0,4,0,4.0,8.0
52166,0,1,0,2.0,17.0
52167,0,4,0,,14.0
52168,0,3,0,2.0,8.0
52169,0,4,0,1.0,16.0
52170,0,1,0,0.0,35.0
52171,0,1,1,2.0,14.0
52172,0,3,0,0.0,6.0
52173,0,3,1,2.0,12.0
52174,1,3,0,0.0,14.0
52175,1,5,1,3.0,15.0
52176,0,1,1,0.0,18.0
52177,1,3,0,2.0,
52178,0,1,0,3.0,31.0
52179,0,3,0,2.0,
52180,0,3,0,3.0,15.0
52181,0,3,0,4.0,14.0
52182,1,5,0,10.0,29.0
52183,0,3,0,13.0,15.0
52184,1,5,1,14.0,18.0
52185,0,5,0,5.0,10.0
52186,0,3,0,7.0,6.0
52187,0,4,0,2.0,30.0
52188,1,1,1,0.0,
52189,0,1,0,7.0,9.0
52190,0,3,0,4.0,16.0
52191,0,1,1,0.0,32.0
52192,0,4,0,4.0,8.0
52193,0,5,0,9.0,7.0
52194,0,1,0,2.0,
52195,1,3,0,3.0,15.0
52196,0,5,0,0.0,8.0
52197,0,5,0,2.0,10.0
52198,0,1,0,8.0,12.0
52199,0,5,0,0.0,
52200,0,3,1,2.0,13.0
52201,0,1,0,11.0,7.0
52202,0,3,0,2.0,5.0
52203,1,3,1,2.0,16.0
52204,0,3,0,7.0,13.0
52205,0,1,1,3.0,21.0
52206,1,1,1,0.0,9.0
52207,0,5,0,9.0,8.0
52208,0,3,0,0.0,23.0
52209,0,3,0,4.0,8.0
52210,1,5,0,0.0,11.0
52211,0,5,0,3.0,35.0
52212,0,4,0,0.0,8.0
52213,0,5,0,2.0,8.0
52214,0,5,0,3.0,25.0
52215,0,4,0,3.0,21.0
52216,0,5,1,7.0,23.0
52217,1,4,0,0.0,23.0
52218,0,3,0,1.0,31.0
52219,0,3,0,7.0,12.0
52220,0,3,0,9.0,13.0
52221,0,1,0,17.0,35.0
52222,0,1,0,2.0,27.0
52223,0,1,0,4.0,8.0
52224,0,5,0,3.0,8.0
52225,0,1,1,9.0,13.0
52226,0,4,0,2.0,19.0
52227,0,3,1,7.0,8.0
52228,0,5,1,7.0,7.0
52229,0,1,0,10.0,15.0
52230,0,4,0,3.0,16.0
52231,0,1,0,1.0,16.0
52232,0,4,1,7.0,7.0
52233,0,5,1,0.0,32.0
52234,0,1,1,12.0,14.0
52235,0,5,1,8.0,20.0
52236,0,3,0,4.0,7.0
52237,0,1,0,7.0,8.0
52238,1,4,1,0.0,16.0
52239,0,1,0,2.0,7.0
52240,0,1,0,9.0,9.0
52241,0,5,1,1.0,17.0
52242,0,5,0,8.0,30.0
52243,0,1,0,5.0,9.0
52244,0,1,0,7.0,9.0
52245,0,3,0,0.0,10.0
52246,0,4,0,7.0,9.0
52247,0,4,0,0.0,
52248,0,3,0,3.0,
52249,0,1,1,0.0,13.0
52250,0,1,0,0.0,7.0
52251,0,1,0,7.0,7.0
52252,0,3,0,0.0,
52253,0,4,0,10.0,11.0
52254,0,3,1,8.0,16.0
52255,0,1,1,1.0,31.0
52256,0,3,0,1.0,7.0
52257,1,1,1,0.0,30.0
52258,0,1,1,2.0,10.0
52259,1,4,1,11.0,8.0
52260,0,4,1,0.0,14.0
52261,1,3,0,2.0,
52262,0,4,0,8.0,10.0
52263,0,5,1,2.0,8.0
52264,0,4,1,10.0,15.0
52265,0,1,0,4.0,24.0
52266,0,4,0,10.0,25.0
52267,0,3,1,2.0,7.0
52268,0,5,0,13.0,10.0
52269,0,4,0,8.0,17.0
52270,0,3,1,2.0,12.0
52271,0,4,1,0.0,
52272,0,1,0,17.0,10.0
52273,0,4,1,12.0,8.0
52274,1,1,0,5.0,21.0
52275,0,1,1,2.0,8.0
52276,0,3,0,7.0,12.0
52277,0,3,1,7.0,15.0
52278,1,3,1,7.0,13.0
52279,0,5,0,2.0,7.0
52280,0,4,0,1.0,7.0
52281,0,1,0,8.0,14.0
52282,0,4,0,0.0,31.0
52283,0,4,1,2.0,19.0
52284,0,3,0,2.0,
52285,1,3,0,1.0,13.0
52286,1,5,0,3.0,29.0
52287,0,1,0,7.0,12.0
52288,0,3,0,7.0,16.0
52289,0,5,0,7.0,7.0
52290,0,1,0,5.0,7.0
52291,0,5,1,2.0,34.0
52292,1,4,1,0.0,31.0
52293,1,4,1,7.0,11.0
52294,0,5,1,,23.0
52295,0,3,0,7.0,24.0
52296,0,3,1,6.0,8.0
52297,0,4,0,9.0,16.0
52298,1,4,1,2.0,7.0
52299,1,5,0,2.0,
52300,0,3,1,10.0,8.0
52301,0,3,0,11.0,8.0
52302,0,4,0,7.0,14.0
52303,0,3,0,0.0,22.0
52304,0,1,0,6.0,15.0
52305,0,1,0,8.0,8.0
52306,0,5,0,7.0,7.0
52307,0,3,1,1.0,10.0
52308,0,4,1,10.0,11.0
52309,0,5,0,7.0,8.0
52310,0,5,0,6.0,21.0
52311,0,1,0,2.0,25.0
52312,1,5,1,9.0,13.0
52313,0,4,0,3.0,
52314,0,5,0,13.0,13.0
52315,0,1,0,8.0,10.0
52316,0,1,0,0.0,
52317,0,4,0,3.0,17.0
52318,0,1,0,0.0,7.0
52319,0,1,0,0.0,7.0
52320,0,1,0,0.0,8.0
52321,1,3,1,8.0,19.0
52322,0,4,1,9.0,29.0
52323,0,3,0,0.0,32.0
52324,0,3,0,8.0,8.0
52325,0,3,0,7.0,35.0
52326,1,1,0,0.0,8.0
52327,1,3,1,2.0,24.0
52328,0,3,0,3.0,
52329,0,1,0,11.0,8.0
52330,0,5,0,4.0,32.0
52331,1,3,1,7.0,28.0
52332,0,1,1,4.0,27.0
52333,0,4,0,2.0,8.0
52334,0,1,1,3.0,28.0
52335,0,3,1,3.0,10.0
52336,0,1,0,2.0,11.0
52337,0,4,1,2.0,8.0
52338,0,3,0,,31.0
52339,0,3,0,2.0,24.0
52340,0,3,1,2.0,34.0
52341,0,3,1,8.0,12.0
52342,0,1,1,4.0,16.0
52343,1,3,1,7.0,
52344,0,1,0,1.0,8.0
52345,0,5,0,9.0,16.0
52346,0,5,0,4.0,14.0
52347,0,3,0,2.0,17.0
52348,0,1,0,2.0,24.0
52349,0,1,0,2.0,7.0
52350,0,5,0,7.0,13.0
52351,0,5,0,9.0,23.0
52352,1,5,0,3.0,34.0
52353,1,1,1,7.0,20.0
52354,0,1,0,7.0,7.0
52355,0,5,1,5.0,7.0
52356,0,1,0,0.0,7.0
52357,0,4,1,1.0,9.0
52358,1,3,0,0.0,7.0
52359,0,5,0,2.0,13.0
52360,0,4,0,0.0,14.0
52361,0,5,0,3.0,7.0
52362,1,4,0,0.0,14.0
52363,0,5,0,4.0,17.0
52364,0,1,0,8.0,10.0
52365,0,5,0,2.0,22.0
52366,0,1,0,2.0,7.0
52367,1,5,0,2.0,15.0
52368,0,3,0,3.0,11.0
52369,0,5,0,0.0,7.0
52370,0,3,0,6.0,8.0
52371,0,3,1,3.0,10.0
52372,0,1,0,3.0,13.0
52373,0,4,0,2.0,7.0
52374,0,3,1,3.0,11.0
52375,0,3,0,7.0,15.0
52376,0,1,0,9.0,14.0
52377,1,1,0,3.0,15.0
52378,1,5,1,0.0,8.0
52379,1,4,0,7.0,7.0
52380,0,5,1,7.0,26.0
52381,0,4,0,2.0,14.0
52382,1,1,1,2.0,8.0
52383,0,1,1,2.0,35.0
52384,0,5,0,2.0,13.0
52385,1,3,0,2.0,15.0
52386,0,4,0,8.0,14.0
52387,0,5,0,3.0,11.0
52388,0,3,0,3.0,11.0
52389,0,4,0,8.0,8.0
52390,0,3,0,2.0,11.0
52391,0,3,0,2.0,
52392,0,4,0,3.0,26.0
52393,0,5,0,3.0,13.0
52394,0,5,0,12.0,9.0
52395,0,3,0,2.0,22.0
52396,0,1,0,8.0,15.0
52397,0,3,0,0.0,7.0
52398,0,3,0,0.0,13.0
52399,0,3,0,8.0,7.0
52400,0,4,0,7.0,13.0
52401,0,5,0,9.0,21.0
52402,1,3,0,2.0,7.0
52403,1,4,0,0.0,19.0
52404,1,4,1,10.0,30.0
52405,0,3,0,0.0,
52406,1,5,1,0.0,15.0
52407,0,4,0,0.0,19.0
52408,0,3,1,2.0,8.0
52409,0,3,0,4.0,25.0
52410,0,3,0,3.0,7.0
52411,0,3,1,2.0,10.0
52412,0,4,0,2.0,10.0
52413,0,3,1,2.0,20.0
52414,1,5,0,0.0,
52415,0,3,0,0.0,7.0
52416,0,5,0,3.0,13.0
52417,0,5,0,2.0,9.0
52418,0,4,0,2.0,8.0
52419,0,4,0,7.0,35.0
52420,0,3,1,0.0,14.0
52421,0,1,0,,16.0
52422,0,1,0,12.0,17.0
52423,1,5,0,7.0,
52424,0,5,0,17.0,34.0
52425,0,4,0,2.0,12.0
52426,0,4,0,1.0,9.0
52427,0,4,0,3.0,22.0
52428,0,3,0,2.0,26.0
52429,1,5,0,0.0,15.0
52430,0,3,1,6.0,7.0
52431,1,3,0,7.0,9.0
52432,0,1,1,9.0,28.0
52433,0,3,1,7.0,13.0
52434,0,4,0,0.0,8.0
52435,0,1,0,7.0,19.0
52436,0,5,0,7.0,14.0
52437,0,4,0,2.0,31.0
52438,0,1,0,3.0,34.0
52439,0,1,1,9.0,8.0
52440,0,5,0,1.0,15.0
52441,0,3,1,7.0,34.0
52442,0,1,1,7.0,12.0
52443,0,5,0,0.0,27.0
52444,0,1,1,2.0,14.0
52445,0,4,0,7.0,7.0
52446,0,3,0,2.0,
52447,0,4,0,5.0,11.0
52448,0,1,1,2.0,
52449,0,3,0,7.0,22.0
52450,0,3,0,0.0,
52451,0,5,0,2.0,14.0
52452,1,5,0,7.0,7.0
52453,0,3,0,2.0,16.0
52454,0,5,0,2.0,
52455,0,4,0,3.0,35.0
52456,1,5,1,0.0,8.0
52457,1,1,0,9.0,8.0
52458,1,4,0,4.0,8.0
52459,0,5,0,2.0,7.0
52460,0,5,0,6.0,
52461,0,1,0,0.0,13.0
52462,0,1,0,13.0,32.0
52463,0,1,0,1.0,7.0
52464,0,1,0,0.0,9.0
52465,0,4,0,7.0,20.0
52466,0,4,0,2.0,22.0
52467,0,3,0,0.0,7.0
52468,0,5,1,5.0,9.0
52469,0,3,1,4.0,16.0
52470,0,3,0,6.0,12.0
52471,0,1,0,3.0,8.0
52472,0,3,1,0.0,15.0
52473,0,3,0,2.0,16.0
52474,0,5,1,2.0,12.0
52475,0,1,0,1.0,15.0
52476,0,3,0,8.0,34.0
52477,0,3,0,7.0,16.0
52478,0,5,0,2.0,20.0
52479,0,4,0,2.0,33.0
52480,0,1,0,1.0,13.0
52481,0,5,0,12.0,7.0
52482,1,4,1,0.0,
52483,0,3,1,3.0,32.0
52484,0,3,1,,26.0
52485,0,1,0,2.0,11.0
52486,0,1,1,10.0,13.0
52487,0,4,0,1.0,13.0
52488,0,5,1,4.0,11.0
52489,0,5,0,5.0,32.0
52490,0,5,0,3.0,8.0
52491,0,3,1,1.0,18.0
52492,0,1,0,2.0,16.0
52493,0,5,0,4.0,31.0
52494,0,5,0,7.0,16.0
52495,0,5,0,7.0,25.0
52496,0,5,0,10.0,24.0
52497,0,5,0,0.0,33.0
52498,0,1,0,2.0,11.0
52499,1,1,1,0.0,9.0
52500,0,3,0,0.0,32.0
52501,0,3,0,7.0,9.0
52502,0,3,0,12.0,21.0
52503,0,3,0,9.0,14.0
52504,0,3,0,2.0,25.0
52505,0,3,0,8.0,10.0
52506,0,1,0,9.0,8.0
52507,0,3,1,2.0,8.0
52508,1,5,0,0.0,16.0
52509,0,4,0,7.0,16.0
52510,0,1,1,3.0,22.0
52511,0,1,1,2.0,7.0
