CustomerID,Gender,MaritalStatus,CityTier,PreferredLoginDevice,PreferredPaymentMode,NumberOfAddress
52881,Male,Divorced,1,Mobile Phone,Debit Card,2
52882,Female,Single,1,Phone,Credit Card,3
52883,Male,Divorced,1,Mobile Phone,Debit Card,5
52884,Male,Married,1,Computer,Credit Card,6
52885,Male,Divorced,1,Computer,Credit Card,11
52886,Male,Divorced,1,Mobile Phone,Debit Card,3
52887,Female,Single,1,Computer,Credit Card,7
52888,Female,Married,1,Computer,Credit Card,4
52889,Male,Divorced,1,Mobile Phone,Debit Card,11
52890,Male,Divorced,1,Mobile Phone,COD,5
52891,Male,Divorced,1,Computer,COD,7
52892,Male,Married,1,Computer,Debit Card,3
52893,Male,Married,1,Computer,Credit Card,3
52894,Male,Divorced,1,Mobile Phone,Credit Card,10
52895,Male,Divorced,1,Mobile Phone,Credit Card,9
52896,Female,Divorced,3,Mobile Phone,E wallet,3
52897,Male,Married,1,Phone,Debit Card,3
52898,Female,Single,1,Computer,Credit Card,3
52899,Male,Divorced,1,Computer,Debit Card,11
52900,Male,Married,1,Mobile Phone,Credit Card,9
52901,Male,Divorced,3,Mobile Phone,Credit Card,3
52902,Male,Single,1,Computer,Debit Card,3
52903,Female,Single,3,Computer,Debit Card,3
52904,Male,Divorced,1,Mobile Phone,Debit Card,7
52905,Female,Single,1,Mobile Phone,COD,7
52906,Female,Single,3,Mobile Phone,Debit Card,5
52907,Female,Single,3,Computer,E wallet,7
52908,Male,Single,1,Phone,COD,2
52909,Female,Single,3,Computer,Credit Card,8
52910,Female,Divorced,3,Mobile Phone,E wallet,4
52911,Male,Single,1,Mobile Phone,Debit Card,10
52912,Female,Divorced,1,Mobile Phone,Credit Card,8
52913,Male,Married,1,Computer,UPI,3
52914,Male,Married,3,Mobile Phone,Debit Card,2
52915,Male,Divorced,1,Computer,Credit Card,2
52916,Male,Divorced,1,Phone,Debit Card,5
52917,Male,Married,3,Computer,E wallet,6
52918,Female,Divorced,3,Computer,Credit Card,3
52919,Female,Single,3,Computer,E wallet,3
52920,Male,Single,1,Phone,Credit Card,3
52921,Female,Single,1,Mobile Phone,Debit Card,9
52922,Male,Divorced,1,Mobile Phone,Cash on Delivery,3
52923,Male,Divorced,2,Phone,Credit Card,10
52924,Female,Married,3,Mobile Phone,Credit Card,5
52925,Male,Divorced,1,Phone,Credit Card,7
52926,Female,Divorced,3,Mobile Phone,E wallet,7
52927,Female,Divorced,1,Mobile Phone,Debit Card,9
52928,Male,Single,3,Computer,Debit Card,3
52929,Female,Divorced,3,Mobile Phone,Debit Card,4
52930,Male,Single,1,Mobile Phone,Debit Card,2
52931,Female,Married,1,Phone,Credit Card,9
52932,Male,Divorced,3,Computer,E wallet,2
52933,Male,Married,1,Mobile Phone,Debit Card,4
52934,Male,Married,1,Mobile Phone,COD,3
52935,Male,Divorced,1,Mobile Phone,UPI,2
52936,Male,Married,1,Computer,Credit Card,11
52937,Female,Divorced,1,Mobile Phone,Debit Card,3
52938,Male,Divorced,1,Mobile Phone,Debit Card,8
52939,Female,Divorced,1,Mobile Phone,Credit Card,4
52940,Male,Divorced,1,Computer,Debit Card,6
52941,Male,Married,1,Computer,Credit Card,8
52942,Female,Single,1,Computer,Cash on Delivery,2
52943,Male,Single,1,Phone,Debit Card,3
52944,Female,Single,1,Mobile Phone,Debit Card,5
52945,Male,Married,3,Mobile Phone,E wallet,4
52946,Female,Divorced,1,Mobile Phone,Debit Card,2
52947,Female,Married,1,Mobile Phone,Credit Card,2
52948,Male,Married,1,Mobile Phone,Credit Card,2
52949,Male,Divorced,1,Mobile Phone,Debit Card,3
52950,Male,Single,1,Computer,Credit Card,2
52951,Male,Divorced,1,Computer,Debit Card,3
52952,Male,Divorced,3,Computer,Debit Card,5
52953,Male,Single,1,Phone,COD,6
52954,Female,Divorced,3,Mobile Phone,Cash on Delivery,5
52955,Male,Single,1,Mobile Phone,Debit Card,4
52956,Male,Divorced,3,Mobile Phone,Credit Card,4
52957,Male,Divorced,1,Mobile Phone,Credit Card,2
52958,Male,Married,1,Computer,Debit Card,3
52959,Male,Divorced,1,Mobile Phone,Credit Card,2
52960,Male,Divorced,1,Mobile Phone,Debit Card,2
52961,Male,Single,1,Mobile Phone,Credit Card,2
52962,Male,Divorced,1,Computer,Debit Card,3
52963,Male,Divorced,1,Phone,Credit Card,3
52964,Male,Divorced,3,Mobile Phone,Credit Card,6
52965,Male,Single,1,Mobile Phone,Credit Card,3
52966,Female,Married,1,Computer,Credit Card,4
52967,Female,Married,1,Mobile Phone,Debit Card,9
52968,Female,Married,3,Mobile Phone,Credit Card,3
52969,Female,Married,1,Computer,Debit Card,3
52970,Male,Married,1,Mobile Phone,Debit Card,5
52971,Male,Divorced,1,Mobile Phone,Credit Card,5
52972,Male,Divorced,3,Mobile Phone,Debit Card,3
52973,Male,Single,3,Computer,Debit Card,3
52974,Male,Divorced,1,Mobile Phone,COD,5
52975,Male,Divorced,1,Computer,Credit Card,3
52976,Female,Single,1,Phone,Debit Card,3
52977,Male,Married,1,Computer,Debit Card,5
52978,Male,Married,1,Mobile Phone,Debit Card,11
52979,Male,Married,1,Phone,Credit Card,4
52980,Female,Single,1,Mobile Phone,Debit Card,3
52981,Female,Single,1,Computer,Debit Card,11
52982,Male,Single,1,Mobile Phone,COD,6
52983,Female,Married,3,Computer,E wallet,3
52984,Male,Single,3,Mobile Phone,E wallet,3
52985,Male,Divorced,1,Computer,Credit Card,3
52986,Female,Divorced,3,Computer,E wallet,7
52987,Male,Single,1,Phone,Debit Card,3
52988,Male,Divorced,3,Mobile Phone,E wallet,2
52989,Male,Divorced,1,Computer,Debit Card,6
52990,Male,Married,1,Mobile Phone,Credit Card,7
52991,Male,Single,3,Mobile Phone,Debit Card,3
52992,Female,Single,3,Phone,Credit Card,3
52993,Male,Single,1,Mobile Phone,Credit Card,2
52994,Male,Divorced,3,Mobile Phone,Cash on Delivery,6
52995,Male,Married,1,Mobile Phone,Credit Card,2
52996,Female,Divorced,1,Computer,Debit Card,9
52997,Male,Divorced,3,Mobile Phone,Debit Card,3
52998,Female,Divorced,1,Mobile Phone,Debit Card,5
52999,Male,Married,1,Computer,Debit Card,4
53000,Male,Divorced,1,Mobile Phone,COD,2
53001,Male,Divorced,2,Mobile Phone,UPI,5
53002,Male,Married,1,Computer,Debit Card,3
53003,Male,Married,1,Mobile Phone,Debit Card,2
53004,Female,Divorced,1,Computer,Debit Card,8
53005,Male,Divorced,1,Mobile Phone,Credit Card,3
53006,Female,Single,1,Computer,Debit Card,2
53007,Female,Single,1,Mobile Phone,Cash on Delivery,9
53008,Male,Divorced,1,Mobile Phone,Credit Card,4
53009,Female,Single,1,Mobile Phone,Debit Card,3
53010,Female,Divorced,3,Mobile Phone,COD,3
53011,Male,Single,3,Mobile Phone,Debit Card,3
53012,Male,Married,3,Mobile Phone,E wallet,6
53013,Female,Single,1,Mobile Phone,Credit Card,9
53014,Male,Divorced,1,Mobile Phone,Credit Card,7
53015,Female,Divorced,1,Mobile Phone,Credit Card,3
53016,Female,Divorced,1,Computer,Debit Card,3
53017,Male,Divorced,1,Computer,Credit Card,3
53018,Female,Divorced,3,Mobile Phone,Credit Card,6
53019,Male,Single,3,Computer,E wallet,5
53020,Male,Divorced,1,Mobile Phone,Debit Card,6
53021,Female,Married,1,Computer,Debit Card,3
53022,Male,Divorced,3,Computer,E wallet,2
53023,Female,Single,1,Computer,Debit Card,5
53024,Female,Divorced,1,Mobile Phone,Debit Card,10
53025,Male,Divorced,1,Mobile Phone,UPI,11
53026,Male,Divorced,3,Mobile Phone,Credit Card,4
53027,Male,Divorced,1,Phone,UPI,3
53028,Male,Single,1,Mobile Phone,UPI,2
53029,Female,Married,3,Mobile Phone,E wallet,3
53030,Female,Divorced,3,Mobile Phone,E wallet,3
53031,Male,Married,1,Mobile Phone,Credit Card,9
53032,Male,Married,1,Mobile Phone,Debit Card,2
53033,Female,Single,1,Mobile Phone,Credit Card,3
53034,Female,Married,3,Mobile Phone,E wallet,3
53035,Male,Single,1,Mobile Phone,Cash on Delivery,2
53036,Male,Married,1,Mobile Phone,Debit Card,3
53037,Male,Single,1,Mobile Phone,Credit Card,8
53038,Male,Single,3,Computer,Credit Card,5
53039,Female,Single,1,Mobile Phone,Debit Card,4
53040,Male,Divorced,3,Computer,Debit Card,3
53041,Male,Married,2,Mobile Phone,COD,2
53042,Female,Divorced,1,Phone,Credit Card,3
53043,Female,Divorced,3,Mobile Phone,Credit Card,5
53044,Male,Married,1,Mobile Phone,Credit Card,6
53045,Female,Divorced,3,Computer,COD,9
53046,Male,Divorced,3,Mobile Phone,Debit Card,3
53047,Male,Single,1,Mobile Phone,UPI,5
53048,Female,Single,3,Computer,COD,3
53049,Female,Single,3,Computer,Credit Card,6
53050,Male,Divorced,3,Computer,Credit Card,6
53051,Male,Divorced,1,Mobile Phone,Credit Card,4
53052,Female,Divorced,1,Phone,Debit Card,5
53053,Male,Single,3,Computer,Credit Card,3
53054,Female,Single,3,Mobile Phone,E wallet,3
53055,Female,Divorced,1,Mobile Phone,Credit Card,8
53056,Female,Divorced,1,Computer,Credit Card,4
53057,Male,Single,3,Computer,E wallet,3
53058,Male,Single,1,Mobile Phone,Cash on Delivery,8
53059,Male,Divorced,3,Mobile Phone,E wallet,4
53060,Male,Single,1,Mobile Phone,Debit Card,2
53061,Female,Single,3,Mobile Phone,Debit Card,3
53062,Male,Single,1,Phone,Debit Card,11
53063,Male,Single,1,Mobile Phone,Debit Card,11
53064,Male,Married,1,Mobile Phone,Credit Card,3
53065,Male,Single,3,Mobile Phone,Debit Card,3
53066,Male,Single,1,Mobile Phone,UPI,10
53067,Female,Divorced,3,Mobile Phone,Debit Card,6
53068,Female,Divorced,1,Mobile Phone,Debit Card,6
53069,Male,Single,3,Computer,E wallet,10
53070,Female,Single,1,Mobile Phone,Debit Card,4
53071,Female,Married,3,Mobile Phone,E wallet,3
53072,Male,Divorced,3,Mobile Phone,COD,3
53073,Male,Single,1,Computer,COD,2
53074,Female,Divorced,1,Phone,Credit Card,3
53075,Male,Divorced,3,Mobile Phone,Credit Card,3
53076,Male,Single,1,Computer,COD,20
53077,Female,Married,1,Mobile Phone,Debit Card,3
53078,Female,Married,3,Mobile Phone,E wallet,9
53079,Female,Married,1,Mobile Phone,Debit Card,5
53080,Male,Single,1,Mobile Phone,Debit Card,4
53081,Male,Married,1,Mobile Phone,Debit Card,3
53082,Female,Divorced,1,Mobile Phone,Credit Card,8
53083,Male,Divorced,1,Mobile Phone,Credit Card,6
53084,Female,Divorced,3,Computer,E wallet,11
53085,Female,Divorced,1,Mobile Phone,Credit Card,3
53086,Male,Divorced,1,Computer,Credit Card,9
53087,Female,Married,1,Mobile Phone,UPI,6
53088,Female,Single,3,Mobile Phone,Debit Card,3
53089,Female,Divorced,1,Computer,Credit Card,5
53090,Male,Divorced,1,Phone,Debit Card,3
53091,Male,Married,1,Computer,Debit Card,3
53092,Female,Divorced,3,Computer,Debit Card,11
53093,Female,Single,3,Mobile Phone,COD,2
53094,Male,Divorced,3,Mobile Phone,E wallet,3
53095,Male,Married,1,Mobile Phone,Credit Card,3
53096,Male,Divorced,1,Mobile Phone,Credit Card,7
53097,Male,Divorced,1,Mobile Phone,Credit Card,4
53098,Male,Divorced,1,Mobile Phone,Debit Card,5
53099,Female,Divorced,1,Mobile Phone,Debit Card,4
53100,Female,Married,1,Computer,Debit Card,4
53101,Female,Single,1,Mobile Phone,Debit Card,4
53102,Female,Divorced,1,Mobile Phone,Debit Card,7
53103,Female,Married,1,Mobile Phone,Credit Card,4
53104,Female,Divorced,1,Computer,COD,2
53105,Female,Single,3,Mobile Phone,COD,3
53106,Female,Married,3,Computer,E wallet,2
53107,Male,Divorced,1,Computer,Debit Card,3
53108,Female,Divorced,3,Mobile Phone,Debit Card,2
53109,Female,Married,1,Mobile Phone,Debit Card,3
53110,Male,Divorced,1,Computer,Debit Card,6
53111,Male,Divorced,1,Mobile Phone,Credit Card,3
53112,Female,Divorced,1,Mobile Phone,COD,7
53113,Male,Single,2,Mobile Phone,COD,3
53114,Female,Divorced,3,Computer,UPI,2
53115,Male,Married,3,Mobile Phone,E wallet,5
53116,Male,Divorced,1,Mobile Phone,Debit Card,2
53117,Female,Single,1,Computer,Credit Card,2
53118,Female,Divorced,3,Computer,E wallet,6
53119,Female,Married,1,Mobile Phone,Credit Card,7
53120,Male,Divorced,1,Mobile Phone,Debit Card,8
53121,Male,Single,1,Mobile Phone,Debit Card,2
53122,Female,Single,1,Mobile Phone,Debit Card,9
53123,Male,Married,1,Mobile Phone,Debit Card,5
53124,Female,Divorced,3,Mobile Phone,E wallet,4
53125,Male,Married,1,Mobile Phone,Debit Card,3
53126,Male,Divorced,1,Mobile Phone,Credit Card,9
53127,Male,Married,1,Mobile Phone,Credit Card,9
53128,Male,Single,3,Mobile Phone,E wallet,2
53129,Male,Divorced,1,Mobile Phone,Debit Card,6
53130,Male,Divorced,1,Computer,Debit Card,5
53131,Female,Married,2,Computer,UPI,11
53132,Male,Divorced,1,Computer,UPI,6
53133,Male,Single,3,Computer,Credit Card,3
53134,Male,Single,1,Computer,COD,7
53135,Female,Divorced,3,Mobile Phone,E wallet,4
53136,Female,Single,3,Mobile Phone,Debit Card,5
53137,Male,Single,3,Computer,Debit Card,9
53138,Male,Divorced,3,Mobile Phone,E wallet,11
53139,Female,Single,1,Mobile Phone,Debit Card,9
53140,Female,Divorced,1,Computer,Debit Card,3
53141,Male,Single,3,Mobile Phone,Debit Card,6
53142,Male,Divorced,1,Mobile Phone,Credit Card,3
53143,Male,Divorced,3,Mobile Phone,UPI,2
53144,Female,Married,2,Computer,Debit Card,2
53145,Male,Married,1,Mobile Phone,COD,6
53146,Female,Married,1,Mobile Phone,Credit Card,6
53147,Male,Married,3,Mobile Phone,Debit Card,11
53148,Male,Single,3,Computer,E wallet,3
53149,Male,Married,3,Computer,UPI,5
53150,Female,Single,1,Computer,UPI,4
53151,Male,Married,3,Mobile Phone,Credit Card,7
53152,Female,Single,3,Mobile Phone,Credit Card,3
53153,Male,Single,3,Mobile Phone,Debit Card,3
53154,Male,Single,1,Phone,COD,3
53155,Female,Single,1,Mobile Phone,Cash on Delivery,6
53156,Female,Divorced,1,Computer,Credit Card,7
53157,Female,Divorced,3,Mobile Phone,Debit Card,9
53158,Male,Married,3,Computer,Credit Card,3
53159,Male,Married,1,Mobile Phone,COD,5
53160,Male,Divorced,3,Computer,UPI,10
53161,Male,Divorced,3,Computer,Credit Card,2
53162,Female,Divorced,1,Mobile Phone,Credit Card,5
53163,Female,Divorced,1,Mobile Phone,Debit Card,8
53164,Male,Married,1,Mobile Phone,Debit Card,3
53165,Male,Divorced,1,Mobile Phone,Credit Card,3
53166,Male,Divorced,3,Mobile Phone,E wallet,3
53167,Male,Divorced,1,Phone,UPI,3
53168,Male,Divorced,2,Computer,Credit Card,3
53169,Male,Divorced,3,Phone,Credit Card,3
53170,Female,Divorced,1,Computer,Debit Card,3
53171,Male,Divorced,3,Computer,Debit Card,3
53172,Male,Divorced,1,Mobile Phone,Debit Card,3
53173,Male,Married,3,Mobile Phone,Credit Card,4
53174,Male,Single,1,Mobile Phone,UPI,6
53175,Male,Married,3,Mobile Phone,Credit Card,6
53176,Female,Married,1,Phone,Credit Card,2
53177,Male,Divorced,3,Mobile Phone,E wallet,6
53178,Female,Single,1,Mobile Phone,Debit Card,3
53179,Female,Divorced,1,Mobile Phone,Debit Card,3
53180,Male,Married,1,Mobile Phone,UPI,6
53181,Female,Single,1,Mobile Phone,Debit Card,5
53182,Male,Married,1,Computer,Credit Card,5
53183,Female,Divorced,1,Mobile Phone,Debit Card,9
53184,Female,Single,2,Mobile Phone,Debit Card,6
53185,Female,Married,3,Mobile Phone,COD,3
53186,Male,Married,3,Mobile Phone,E wallet,2
53187,Male,Single,3,Mobile Phone,COD,3
53188,Male,Divorced,1,Mobile Phone,UPI,6
53189,Male,Divorced,1,Mobile Phone,Credit Card,2
53190,Male,Married,3,Mobile Phone,E wallet,2
53191,Female,Divorced,1,Mobile Phone,Debit Card,3
53192,Female,Married,1,Computer,Credit Card,3
53193,Female,Single,3,Mobile Phone,Credit Card,9
53194,Male,Divorced,1,Mobile Phone,Debit Card,3
53195,Female,Divorced,3,Computer,Debit Card,4
53196,Female,Divorced,1,Mobile Phone,Debit Card,3
53197,Male,Divorced,1,Mobile Phone,UPI,3
53198,Female,Divorced,3,Mobile Phone,Credit Card,3
53199,Male,Single,1,Mobile Phone,Debit Card,3
53200,Male,Married,1,Computer,Debit Card,5
53201,Male,Divorced,2,Mobile Phone,Credit Card,4
53202,Male,Married,1,Mobile Phone,Credit Card,4
53203,Male,Single,1,Phone,Credit Card,2
53204,Male,Single,1,Phone,Credit Card,3
53205,Male,Single,1,Computer,Debit Card,3
53206,Male,Divorced,1,Computer,Debit Card,3
53207,Male,Divorced,1,Mobile Phone,Credit Card,4
53208,Male,Divorced,3,Mobile Phone,Debit Card,2
53209,Female,Single,3,Mobile Phone,E wallet,2
53210,Male,Married,1,Computer,Debit Card,3
53211,Male,Divorced,3,Mobile Phone,E wallet,5
53212,Female,Married,3,Computer,Credit Card,3
53213,Male,Single,1,Mobile Phone,Debit Card,5
53214,Male,Divorced,1,Mobile Phone,Credit Card,3
53215,Female,Single,1,Mobile Phone,Credit Card,3
53216,Female,Single,3,Mobile Phone,Debit Card,11
53217,Female,Single,1,Mobile Phone,COD,3
53218,Male,Single,3,Mobile Phone,E wallet,3
53219,Male,Divorced,3,Computer,COD,5
53220,Female,Single,1,Mobile Phone,Debit Card,2
53221,Female,Divorced,1,Mobile Phone,Debit Card,3
53222,Female,Single,1,Mobile Phone,Debit Card,5
53223,Male,Single,3,Mobile Phone,E wallet,4
53224,Male,Divorced,3,Computer,Debit Card,7
53225,Male,Divorced,1,Mobile Phone,Debit Card,5
53226,Male,Married,2,Mobile Phone,UPI,5
53227,Male,Single,3,Mobile Phone,E wallet,10
53228,Male,Married,1,Computer,Debit Card,3
53229,Male,Divorced,2,Mobile Phone,UPI,3
53230,Male,Divorced,3,Mobile Phone,E wallet,9
53231,Female,Single,1,Phone,Debit Card,9
53232,Female,Divorced,1,Computer,Debit Card,11
53233,Female,Single,1,Mobile Phone,Debit Card,6
53234,Male,Single,1,Computer,Credit Card,4
53235,Female,Married,3,Computer,Credit Card,11
53236,Male,Married,3,Mobile Phone,E wallet,9
53237,Male,Single,3,Mobile Phone,Debit Card,3
53238,Male,Married,1,Computer,Credit Card,8
53239,Male,Divorced,3,Computer,Debit Card,5
53240,Female,Single,1,Mobile Phone,Credit Card,5
53241,Male,Divorced,1,Mobile Phone,Credit Card,3
53242,Female,Divorced,2,Mobile Phone,UPI,11
53243,Male,Divorced,1,Mobile Phone,Credit Card,9
53244,Female,Single,1,Phone,Credit Card,2
53245,Female,Single,1,Mobile Phone,Credit Card,10
53246,Male,Married,3,Phone,E wallet,3
53247,Male,Single,1,Phone,Debit Card,4
53248,Female,Married,1,Computer,Debit Card,4
53249,Male,Divorced,1,Computer,Debit Card,3
53250,Male,Divorced,1,Mobile Phone,Credit Card,8
53251,Female,Married,1,Mobile Phone,Debit Card,5
53252,Male,Divorced,3,Mobile Phone,E wallet,3
53253,Male,Single,1,Mobile Phone,UPI,3
53254,Female,Single,3,Mobile Phone,Credit Card,3
53255,Male,Single,3,Mobile Phone,COD,2
53256,Male,Single,1,Mobile Phone,Credit Card,3
53257,Female,Single,3,Computer,Debit Card,6
53258,Male,Single,3,Mobile Phone,UPI,3
53259,Male,Divorced,1,Mobile Phone,Credit Card,7
53260,Male,Single,3,Computer,Debit Card,3
53261,Male,Divorced,1,Computer,Credit Card,2
53262,Female,Married,1,Computer,Debit Card,5
53263,Female,Divorced,1,Mobile Phone,Credit Card,6
53264,Male,Single,3,Mobile Phone,COD,8
53265,Female,Single,1,Mobile Phone,Debit Card,4
53266,Female,Married,1,Mobile Phone,Credit Card,11
53267,Male,Divorced,3,Computer,E wallet,2
53268,Female,Married,1,Mobile Phone,Debit Card,2
53269,Female,Single,1,Computer,Debit Card,8
53270,Female,Single,1,Mobile Phone,Credit Card,3
53271,Female,Divorced,3,Mobile Phone,Debit Card,3
53272,Male,Divorced,1,Mobile Phone,Debit Card,5
53273,Female,Divorced,1,Computer,Credit Card,3
53274,Female,Divorced,3,Mobile Phone,Debit Card,7
53275,Male,Married,1,Computer,Debit Card,3
53276,Male,Divorced,1,Phone,Debit Card,3
53277,Male,Married,1,Computer,Debit Card,3
53278,Female,Divorced,1,Mobile Phone,Debit Card,10
53279,Male,Divorced,1,Mobile Phone,Credit Card,7
53280,Female,Divorced,1,Phone,Debit Card,3
53281,Male,Divorced,1,Mobile Phone,Credit Card,2
53282,Female,Single,3,Mobile Phone,E wallet,7
53283,Female,Divorced,1,Mobile Phone,UPI,3
53284,Female,Divorced,1,Mobile Phone,UPI,2
53285,Male,Divorced,1,Mobile Phone,Debit Card,3
53286,Male,Single,1,Mobile Phone,Debit Card,9
53287,Female,Single,1,Mobile Phone,Debit Card,5
53288,Female,Divorced,1,Mobile Phone,Debit Card,11
53289,Male,Single,1,Mobile Phone,Credit Card,8
53290,Male,Divorced,2,Phone,UPI,5
53291,Female,Divorced,1,Mobile Phone,Debit Card,3
53292,Male,Single,1,Computer,Credit Card,8
53293,Female,Single,1,Mobile Phone,Credit Card,7
53294,Female,Single,1,Phone,Debit Card,3
53295,Male,Divorced,1,Mobile Phone,Debit Card,3
53296,Male,Married,1,Computer,Debit Card,4
53297,Female,Single,1,Computer,Debit Card,3
53298,Female,Divorced,3,Mobile Phone,E wallet,3
53299,Male,Single,3,Mobile Phone,Credit Card,6
53300,Male,Divorced,1,Mobile Phone,Debit Card,8
53301,Male,Married,1,Mobile Phone,Cash on Delivery,3
53302,Male,Single,1,Mobile Phone,UPI,5
53303,Female,Divorced,3,Mobile Phone,E wallet,3
53304,Male,Divorced,2,Mobile Phone,UPI,2
53305,Female,Divorced,1,Computer,Credit Card,3
53306,Male,Divorced,1,Computer,Credit Card,3
53307,Female,Divorced,3,Mobile Phone,E wallet,4
53308,Male,Single,1,Mobile Phone,Credit Card,11
53309,Male,Single,1,Mobile Phone,Credit Card,9
53310,Male,Married,3,Mobile Phone,Credit Card,3
53311,Female,Single,1,Mobile Phone,Credit Card,3
53312,Male,Divorced,3,Mobile Phone,Debit Card,3
53313,Male,Married,3,Mobile Phone,Debit Card,4
53314,Male,Married,1,Computer,Debit Card,11
53315,Female,Divorced,3,Mobile Phone,E wallet,9
53316,Male,Married,3,Mobile Phone,E wallet,6
53317,Female,Divorced,1,Mobile Phone,Credit Card,7
53318,Female,Divorced,1,Computer,Credit Card,5
53319,Male,Married,3,Mobile Phone,E wallet,6
53320,Male,Married,2,Mobile Phone,Credit Card,3
53321,Male,Divorced,1,Mobile Phone,Debit Card,8
53322,Male,Divorced,1,Mobile Phone,Debit Card,4
53323,Male,Single,1,Computer,Credit Card,7
53324,Male,Divorced,2,Phone,Debit Card,2
53325,Male,Divorced,3,Mobile Phone,UPI,3
53326,Female,Divorced,1,Mobile Phone,Debit Card,3
53327,Female,Married,1,Computer,Debit Card,3
53328,Male,Married,1,Computer,Debit Card,2
53329,Male,Divorced,3,Mobile Phone,E wallet,3
53330,Female,Divorced,1,Mobile Phone,COD,4
53331,Male,Divorced,1,Computer,Debit Card,2
53332,Male,Divorced,3,Computer,Debit Card,3
53333,Male,Divorced,3,Mobile Phone,E wallet,2
53334,Female,Divorced,1,Mobile Phone,Debit Card,4
53335,Male,Divorced,1,Phone,Debit Card,5
53336,Female,Married,3,Mobile Phone,Credit Card,8
53337,Male,Divorced,3,Mobile Phone,E wallet,7
53338,Male,Divorced,1,Mobile Phone,Cash on Delivery,5
53339,Female,Divorced,3,Computer,Credit Card,7
53340,Female,Single,1,Mobile Phone,Debit Card,8
53341,Female,Divorced,1,Computer,Debit Card,6
53342,Female,Divorced,3,Mobile Phone,E wallet,2
53343,Male,Single,3,Computer,Credit Card,3
53344,Male,Married,1,Computer,Debit Card,3
53345,Female,Divorced,2,Mobile Phone,Debit Card,10
53346,Male,Married,2,Phone,UPI,5
53347,Male,Single,1,Mobile Phone,Debit Card,3
53348,Female,Married,1,Mobile Phone,Credit Card,8
53349,Male,Divorced,1,Mobile Phone,Debit Card,3
53350,Male,Single,3,Mobile Phone,Credit Card,3
53351,Male,Married,1,Computer,Debit Card,11
53352,Female,Married,1,Mobile Phone,Debit Card,6
53353,Female,Single,3,Phone,Credit Card,3
53354,Female,Single,1,Mobile Phone,UPI,3
53355,Male,Divorced,1,Mobile Phone,Debit Card,2
53356,Female,Single,3,Mobile Phone,Debit Card,3
53357,Female,Divorced,1,Mobile Phone,Debit Card,2
53358,Female,Married,1,Mobile Phone,Debit Card,6
53359,Female,Married,1,Phone,Credit Card,7
53360,Male,Divorced,1,Phone,Credit Card,9
53361,Female,Single,1,Phone,Debit Card,3
53362,Male,Married,1,Phone,Debit Card,3
53363,Female,Single,3,Mobile Phone,Credit Card,9
53364,Male,Single,1,Mobile Phone,UPI,5
53365,Female,Married,1,Mobile Phone,Cash on Delivery,4
53366,Male,Divorced,3,Phone,Debit Card,5
53367,Female,Divorced,1,Mobile Phone,Debit Card,3
53368,Female,Divorced,1,Mobile Phone,UPI,6
53369,Male,Divorced,1,Phone,Credit Card,6
53370,Female,Divorced,3,Computer,E wallet,3
53371,Male,Single,1,Mobile Phone,UPI,4
53372,Female,Divorced,1,Mobile Phone,Cash on Delivery,3
53373,Female,Divorced,1,Computer,Debit Card,8
53374,Male,Divorced,3,Phone,E wallet,3
53375,Male,Married,3,Mobile Phone,E wallet,4
53376,Male,Single,3,Computer,Credit Card,3
53377,Male,Single,1,Mobile Phone,Credit Card,4
53378,Male,Single,1,Mobile Phone,Credit Card,6
53379,Male,Single,3,Phone,UPI,3
53380,Male,Single,1,Mobile Phone,COD,3
53381,Female,Divorced,1,Mobile Phone,Credit Card,2
53382,Male,Married,1,Computer,Credit Card,10
53383,Female,Divorced,1,Mobile Phone,Credit Card,3
53384,Male,Divorced,3,Mobile Phone,Debit Card,3
53385,Female,Single,1,Mobile Phone,Debit Card,2
53386,Male,Divorced,3,Mobile Phone,Debit Card,7
53387,Male,Divorced,1,Computer,Debit Card,3
53388,Female,Divorced,3,Computer,COD,3
53389,Female,Divorced,3,Mobile Phone,Credit Card,3
53390,Male,Divorced,1,Mobile Phone,Debit Card,4
53391,Male,Single,1,Mobile Phone,COD,6
53392,Male,Married,3,Mobile Phone,Credit Card,8
53393,Male,Married,3,Mobile Phone,UPI,7
53394,Female,Single,3,Computer,COD,3
53395,Male,Married,3,Mobile Phone,Debit Card,8
53396,Male,Single,3,Mobile Phone,Debit Card,2
53397,Female,Single,3,Computer,Debit Card,6
53398,Male,Married,1,Computer,Credit Card,3
53399,Male,Married,3,Computer,COD,6
53400,Male,Single,1,Computer,Credit Card,2
53401,Male,Single,3,Computer,Debit Card,3
53402,Female,Single,1,Phone,Debit Card,8
53403,Female,Single,1,Mobile Phone,Debit Card,5
53404,Female,Married,1,Phone,Credit Card,5
53405,Male,Married,1,Mobile Phone,Credit Card,11
53406,Female,Divorced,1,Computer,UPI,3
53407,Male,Married,1,Computer,Credit Card,4
53408,Female,Divorced,1,Mobile Phone,COD,11
53409,Male,Divorced,1,Computer,Debit Card,3
53410,Female,Single,3,Mobile Phone,Debit Card,3
53411,Female,Divorced,1,Phone,Debit Card,6
53412,Male,Divorced,1,Mobile Phone,Debit Card,5
53413,Male,Divorced,1,Computer,Credit Card,2
53414,Male,Married,1,Mobile Phone,Credit Card,8
53415,Female,Married,1,Mobile Phone,Credit Card,3
53416,Male,Married,1,Mobile Phone,UPI,3
